Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
-5.9176 -8.6625 -9.1054 -10.1012 -8.0358 -9.7997 14.0854 6.8924 15.0507 10.1446 -8.5159 -8.6081 -0.7078 -6.4721 10.4220 6.6681 -11.4716 -9.3058 6.9996 -20.7564 -11.0421 -12.8246 -1.6291 -4.1468 -7.5841 -9.7575 3.1905 -2.2736 -9.2498 -16.4105 -1.8065 -3.1887 -10.8213 -11.4364 -8.0083 -9.1873 9.9085 5.1297 -9.3849 -8.8377 -9.9605 -11.3610 -0.0859 -3.6243 20.9351 13.6729 -9.6674 -9.3236 -5.1453 -8.4950 14.5044 9.2857 -6.7630 -6.3724 -7.4147 -9.6350 1.9383 -2.1836 15.2897 11.0802 -6.7028 -2.4551 13.7642 9.1497
-6.1109 -8.6499 -8.7855 -9.9555 -7.8436 -9.7385 14.0704 6.6699 14.7558 9.8816 -8.3121 -8.5028 -0.7442 -7.1252 10.3625 6.3266 -11.1372 -9.0710 7.0779 -20.2819 -10.6717 -12.5369 -1.3955 -4.0651 -7.4075 -9.6116 3.2025 -2.4017 -9.2024 -16.5091 -1.7623 -3.3294 -10.4709 -11.1401 -7.7067 -9.0768 9.9047 5.0466 -9.3123 -8.7108 -9.6816 -11.1617 -0.0394 -3.7634 20.6964 13.3853 -9.5013 -9.4203 -5.1868 -8.2597 14.4066 8.9864 -6.6572 -6.3337 -7.4182 -9.6140 1.9150 -2.3580 15.0795 10.6977 -6.9443 -2.3487 13.6336 8.8635
-6.3263 -8.6000 -8.4331 -9.7007 -7.6300 -9.5849 13.9589 6.4554 14.2649 9.5499 -8.1228 -8.4346 -1.0409 -7.6584 10.2318 5.9858 -10.7337 -8.7777 7.1254 -19.9411 -10.2544 -12.1828 -1.1676 -3.9495 -7.2304 -9.4464 3.1348 -2.4783 -9.0995 -16.6353 -1.6192 -3.4720 -10.0627 -10.7600 -7.3837 -8.8941 9.8357 4.9795 -9.1881 -8.4961 -9.3712 -10.8789 -0.0302 -3.8351 20.3186 13.0846 -9.2173 -9.4929 -5.1888 -7.9983 14.1889 8.6871 -6.6122 -6.3661 -7.4002 -9.5661 1.8587 -2.5636 14.7200 10.3000 -7.2051 -2.2209 13.4313 8.4595
-6.5292 -8.4940 -8.0414 -9.3169 -7.3873 -9.3562 13.7566 6.2541 13.6057 9.1388 -7.9616 -8.4025 -1.5202 -7.9863 10.0268 5.6589 -10.2657 -8.4309 7.1385 -19.7857 -9.7870 -11.7666 -0.9472 -3.8143 -7.0635 -9.2683 3.0009 -2.5084 -8.9387 -16.8328 -1.4070 -3.6278 -9.5957 -10.2976 -7.0381 -8.6497 9.7113 4.9228 -8.9930 -8.1887 -9.0171 -10.5166 -0.0455 -3.8444 19.8145 12.7719 -8.8810 -9.5076 -5.1379 -7.7471 13.8649 8.3939 -6.6148 -6.4728 -7.3531 -9.5020 1.7560 -2.7974 14.2178 9.8943 -7.4611 -2.0726 13.1530 7.9235
-6.6872 -8.3216 -7.6161 -8.8112 -7.1107 -9.0807 13.4830 6.0626 12.8566 8.6474 -7.8379 -8.4066 -2.0845 -8.1185 9.7571 5.3542 -9.7539 -8.0499 7.1145 -19.8304 -9.2785 -11.3082 -0.7401 -3.6783 -6.9148 -9.0847 2.8237 -2.5102 -8.7270 -17.0981 -1.1764 -3.8057 -9.0815 -9.7727 -6.6752 -8.3664 9.5485 4.8667 -8.7179 -7.7887 -8.6146 -10.0932 -0.0680 -3.8086 19.2241 12.4430 -8.5593 -9.4305 -5.0262 -7.5445 13.4666 8.1053 -6.6421 -6.6255 -7.2656 -9.4344 1.6035 -3.0473 13.6156 9.4761 -7.6813 -1.9096 12.8076 7.2800
-6.7699 -8.0832 -7.1749 -8.2125 -6.8035 -8.7931 13.1661 5.8720 12.1101 8.0907 -7.7581 -8.4445 -2.6431 -8.1330 9.4456 5.0705 -9.2312 -7.6669 7.0528 -20.0715 -8.7508 -10.8411 -0.5546 -3.5626 -6.7816 -8.8996 2.6255 -2.5089 -8.4761 -17.3770 -0.9844 -4.0014 -8.5430 -9.2182 -6.3076 -8.0730 9.3664 4.8007 -8.3740 -7.3113 -8.1714 -9.6358 -0.0827 -3.7515 18.6030 12.0919 -8.2934 -9.2347 -4.8566 -7.4159 13.0374 7.8144 -6.6669 -6.7693 -7.1287 -9.3665 1.4176 -3.2946 12.9824 9.0370 -7.8252 -1.7425 12.4140 6.5841
-6.7533 -7.7896 -6.7411 -7.5676 -6.4784 -8.5262 12.8365 5.6762 11.4323 7.5095 -7.7249 -8.5056 -3.1275 -8.1009 9.1197 4.8035 -8.7335 -7.3168 6.9586 -20.4995 -8.2334 -10.4042 -0.3968 -3.4849 -6.6534 -8.7151 2.4223 -2.5251 -8.1980 -17.6334 -0.8783 -4.2010 -8.0094 -8.6717 -5.9516 -7.7973 9.1830 4.7193 -7.9937 -6.7955 -7.7049 -9.1744 -0.0807 -3.6935 18.0047 11.7222 -8.0992 -8.9094 -4.6466 -7.3598 12.6196 7.5190 -6.6654 -6.8458 -6.9513 -9.2909 1.2272 -3.5181 12.3867 8.5829 -7.8513 -1.5831 11.9974 5.9060
-6.6215 -7.4550 -6.3364 -6.9384 -6.1533 -8.3038 12.5229 5.4795 10.8509 6.9657 -7.7346 -8.5722 -3.4931 -8.0250 8.8015 4.5557 -8.2904 -7.0252 6.8444 -21.1023 -7.7552 -10.0315 -0.2670 -3.4548 -6.5184 -8.5404 2.2224 -2.5662 -7.8988 -17.8905 -0.8862 -4.3937 -7.5088 -8.1699 -5.6219 -7.5598 9.0148 4.6247 -7.6194 -6.2993 -7.2376 -8.7385 -0.0603 -3.6449 17.4693 11.3545 -7.9791 -8.4618 -4.4262 -7.3544 12.2452 7.2273 -6.6212 -6.8191 -6.7644 -9.2026 1.0572 -3.6995 11.8721 8.1441 -7.7328 -1.4404 11.5876 5.3189
-6.3661 -7.0917 -5.9750 -6.3906 -5.8456 -8.1371 12.2490 5.2939 10.3693 6.5184 -7.7759 -8.6242 -3.7147 -7.8493 8.5050 4.3369 -7.9206 -6.8027 6.7265 -21.8594 -7.3374 -9.7447 -0.1597 -3.4727 -6.3639 -8.3949 2.0315 -2.6266 -7.5776 -18.1832 -1.0138 -4.5763 -7.0622 -7.7440 -5.3285 -7.3728 8.8749 4.5243 -7.2826 -5.8763 -6.7907 -8.3536 -0.0240 -3.6071 17.0198 11.0182 -7.9259 -7.9133 -4.2271 -7.3792 11.9315 6.9546 -6.5245 -6.6892 -6.6022 -9.1101 0.9165 -3.8299 11.4497 7.7629 -7.4731 -1.3196 11.2147 4.8821
-5.9892 -6.7162 -5.6646 -5.9751 -5.5673 -8.0267 12.0309 5.1314 9.9794 6.2006 -7.8304 -8.6428 -3.7835 -7.5148 8.2373 4.1550 -7.6301 -6.6466 6.6181 -22.7271 -6.9901 -9.5493 -0.0658 -3.5290 -6.1767 -8.2969 1.8562 -2.6967 -7.2348 -18.4891 -1.2417 -4.7476 -6.6813 -7.4147 -5.0755 -7.2396 8.7722 4.4271 -6.9921 -5.5551 -6.3807 -8.0376 0.0256 -3.5783 16.6642 10.7361 -7.9186 -7.3023 -4.0689 -7.4325 11.6838 6.7150 -6.3757 -6.4833 -6.4798 -9.0336 0.8019 -3.9103 11.1073 7.4722 -7.1108 -1.2209 10.9017 4.6176
-5.5181 -6.3548 -5.4104 -5.7141 -5.3257 -7.9665 11.8759 4.9999 9.6761 6.0178 -7.8765 -8.6122 -3.7171 -6.9989 8.0030 4.0097 -7.4169 -6.5478 6.5270 -23.6274 -6.7141 -9.4372 0.0236 -3.6051 -5.9528 -8.2514 1.7039 -2.7712 -6.8824 -18.7397 -1.5258 -4.9055 -6.3715 -7.1901 -4.8621 -7.1563 8.7099 4.3408 -6.7399 -5.3435 -6.0210 -7.7987 0.0881 -3.5562 16.4009 10.5171 -7.9225 -6.6889 -3.9554 -7.5328 11.4993 6.5170 -6.1939 -6.2360 -6.3946 -8.9922 0.7096 -3.9463 10.8285 7.2835 -6.7083 -1.1405 10.6611 4.5060
-5.0197 -6.0415 -5.2188 -5.6021 -5.1262 -7.9479 11.7833 4.9033 9.4681 5.9610 -7.8978 -8.5207 -3.5719 -6.3226 7.8048 3.8942 -7.2745 -6.4962 6.4570 -24.4553 -6.5053 -9.3906 0.1149 -3.6769 -5.7107 -8.2437 1.5787 -2.8498 -6.5454 -18.8982 -1.8112 -5.0477 -6.1360 -7.0668 -4.6853 -7.1137 8.6859 4.2712 -6.5216 -5.2463 -5.7245 -7.6369 0.1627 -3.5384 16.2261 10.3591 -7.9007 -6.1483 -3.8811 -7.7061 11.3704 6.3638 -6.0205 -5.9786 -6.3437 -8.9891 0.6400 -3.9384 10.6082 7.1890 -6.3271 -1.0732 10.4967 4.5096
-4.5915 -5.8081 -5.0942 -5.6169 -4.9716 -7.9585 11.7454 4.8445 9.3712 6.0150 -7.8861 -8.3652 -3.4337 -5.5501 7.6405 3.8006 -7.1941 -6.4815 6.4097 -25.1087 -6.3580 -9.3878 0.2095 -3.7197 -5.4849 -8.2420 1.4776 -2.9302 -6.2545 -18.9988 -2.0545 -5.1709 -5.9759 -7.0320 -4.5422 -7.0988 8.6934 4.2225 -6.3471 -5.2694 -5.5028 -7.5455 0.2458 -3.5218 16.1324 10.2543 -7.8275 -5.7479 -3.8382 -7.9665 11.2860 6.2550 -5.9055 -5.7364 -6.3325 -9.0054 0.5913 -3.8820 10.4509 7.1696 -6.0059 -1.0148 10.4051 4.5942
-4.3236 -5.6708 -5.0316 -5.7317 -4.8584 -7.9819 11.7484 4.8250 9.3860 6.1596 -7.8411 -8.1549 -3.3806 -4.7847 7.4973 3.7248 -7.1638 -6.4919 6.3856 -25.5231 -6.2629 -9.4062 0.3043 -3.7149 -5.3048 -8.2119 1.3928 -3.0033 -6.0341 -19.0979 -2.2386 -5.2662 -5.8867 -7.0646 -4.4298 -7.0953 8.7229 4.1986 -6.2333 -5.4077 -5.3587 -7.5133 0.3305 -3.5005 16.1031 10.1942 -7.6948 -5.5239 -3.8154 -8.3019 11.2294 6.1876 -5.8834 -5.5268 -6.3657 -9.0092 0.5521 -3.7755 10.3553 7.2030 -5.7548 -0.9612 10.3748 4.7327
-4.2567 -5.6210 -5.0162 -5.9189 -4.7778 -7.9990 11.7741 4.8439 9.4850 6.3716 -7.7723 -7.9127 -3.4461 -4.1504 7.3528 3.6675 -7.1680 -6.5140 6.3828 -25.6906 -6.2065 -9.4236 0.3946 -3.6524 -5.1803 -8.1414 1.3169 -3.0550 -5.8900 -19.2029 -2.3729 -5.3204 -5.8548 -7.1375 -4.3428 -7.0848 8.7640 4.2029 -6.1886 -5.6342 -5.2821 -7.5242 0.4097 -3.4651 16.1112 10.1729 -7.5165 -5.4766 -3.7992 -8.6715 11.1805 6.1570 -5.9587 -5.3566 -6.4395 -8.9808 0.5000 -3.6306 10.3037 7.2699 -5.5693 -0.9069 10.3873 4.8997
-4.3657 -5.6305 -5.0265 -6.1445 -4.7207 -7.9906 11.8033 4.8954 9.6263 6.6287 -7.7005 -7.6698 -3.6125 -3.7622 7.1884 3.6290 -7.1869 -6.5331 6.3957 -25.6619 -6.1721 -9.4185 0.4770 -3.5315 -5.1049 -8.0497 1.2482 -3.0747 -5.8082 -19.2760 -2.4856 -5.3297 -5.8575 -7.2188 -4.2739 -7.0490 8.8064 4.2368 -6.2033 -5.8988 -5.2510 -7.5572 0.4783 -3.4048 16.1275 10.1843 -7.3261 -5.5819 -3.7811 -9.0161 11.1215 6.1543 -6.1075 -5.2281 -6.5465 -8.9313 0.4085 -3.4747 10.2715 7.3544 -5.4424 -0.8470 10.4210 5.0739
-4.5741 -5.6621 -5.0383 -6.3624 -4.6810 -7.9386 11.8191 4.9685 9.7720 6.9065 -7.6511 -7.4570 -3.8341 -3.6990 7.0026 3.6015 -7.1957 -6.5346 6.4145 -25.5304 -6.1418 -9.3701 0.5517 -3.3601 -5.0684 -7.9686 1.1909 -3.0626 -5.7607 -19.3098 -2.6146 -5.3142 -5.8663 -7.2757 -4.2149 -6.9728 8.8394 4.2966 -6.2529 -6.1347 -5.2403 -7.5869 0.5357 -3.3126 16.1291 10.2162 -7.1569 -5.8068 -3.7618 -9.2743 11.0415 6.1633 -6.2931 -5.1503 -6.6806 -8.8942 0.2570 -3.3463 10.2411 7.4390 -5.3649 -0.7806 10.4530 5.2405
-4.7935 -5.6754 -5.0277 -6.5194 -4.6541 -7.8286 11.8104 5.0477 9.8923 7.1692 -7.6441 -7.3003 -4.0649 -3.9895 6.8109 3.5676 -7.1667 -6.5042 6.4282 -25.4021 -6.0977 -9.2611 0.6228 -3.1517 -5.0684 -7.9124 1.1495 -3.0267 -5.7135 -19.3688 -2.8001 -5.3120 -5.8536 -7.2786 -4.1576 -6.8464 8.8522 4.3714 -6.3105 -6.2722 -5.2303 -7.5857 0.5851 -3.1891 16.1002 10.2470 -7.0151 -6.1135 -3.7461 -9.4015 10.9356 6.1619 -6.4860 -5.1370 -6.8334 -8.8981 0.0387 -3.2835 10.2040 7.4988 -5.3220 -0.7127 10.4604 5.3851
-4.9662 -5.6350 -4.9768 -6.5675 -4.6321 -7.6529 11.7725 5.1178 9.9605 7.3658 -7.6885 -7.2212 -4.2773 -4.6091 6.6326 3.5080 -7.0761 -6.4281 6.4292 -25.3571 -6.0232 -9.0797 0.6973 -2.9216 -5.1127 -7.8670 1.1238 -2.9746 -5.6366 -19.5322 -3.0731 -5.3527 -5.8004 -7.2052 -4.0931 -6.6667 8.8371 4.4462 -6.3591 -6.2586 -5.2107 -7.5289 0.6311 -3.0414 16.0302 10.2497 -6.8789 -6.4540 -3.7353 -9.3822 10.8041 6.1290 -6.6762 -5.1931 -6.9903 -8.9497 -0.2353 -3.3117 10.1533 7.5037 -5.2991 -0.6493 10.4214 5.4837
-5.0867 -5.5267 -4.8820 -6.4793 -4.6013 -7.4145 11.7095 5.1673 9.9583 7.4415 -7.7854 -7.2407 -4.4667 -5.4770 6.4798 3.4097 -6.9116 -6.2958 6.4169 -25.4217 -5.9058 -8.8217 0.7845 -2.6835 -5.2068 -7.8071 1.1080 -2.9072 -5.5207 -19.8117 -3.4412 -5.4346 -5.7010 -7.0426 -4.0106 -6.4369 8.7942 4.5082 -6.3971 -6.0765 -5.1792 -7.4011 0.6781 -2.8798 15.9146 10.2023 -6.7359 -6.7727 -3.7264 -9.2317 10.6541 6.0515 -6.8704 -5.3072 -7.1358 -9.0425 -0.5393 -3.4371 10.0829 7.4274 -5.2973 -0.5911 10.3221 5.5028
-5.1917 -5.3671 -4.7575 -6.2568 -4.5448 -7.1294 11.6349 5.1906 9.8899 7.3571 -7.9301 -7.3784 -4.6378 -6.4650 6.3577 3.2717 -6.6769 -6.1050 6.3973 -25.5682 -5.7417 -8.4940 0.8939 -2.4492 -5.3388 -7.7265 1.0973 -2.8209 -5.3824 -20.1494 -3.8824 -5.5326 -5.5623 -6.7898 -3.8985 -6.1667 8.7343 4.5513 -6.4330 -5.7482 -5.1355 -7.2030 0.7313 -2.7162 15.7626 10.0946 -6.6154 -7.0248 -3.7150 -8.9875 10.5027 5.9282 -7.0791 -5.4623 -7.2619 -9.1733 -0.8406 -3.6477 9.9980 7.2563 -5.3454 -0.5299 10.1633 5.4144
-5.3281 -5.1960 -4.6279 -5.9289 -4.4474 -6.8268 11.5677 5.1866 9.7866 7.1045 -8.1124 -7.6435 -4.7783 -7.4399 6.2721 3.1044 -6.3889 -5.8665 6.3762 -25.7465 -5.5367 -8.1184 1.0300 -2.2323 -5.4765 -7.6535 1.0968 -2.7190 -5.2522 -20.4935 -4.3516 -5.6260 -5.3984 -6.4596 -3.7494 -5.8738 8.6734 4.5746 -6.4765 -5.3251 -5.0768 -6.9555 0.7975 -2.5652 15.5987 9.9303 -6.5760 -7.1944 -3.6983 -8.6981 10.3745 5.7680 -7.3014 -5.6506 -7.3706 -9.3475 -1.1051 -3.9185 9.9228 6.9954 -5.4959 -0.4546 9.9616 5.2131
-5.5175 -5.0555 -4.5141 -5.5401 -4.3018 -6.5441 11.5261 5.1568 9.6877 6.7140 -8.3153 -8.0234 -4.8478 -8.3242 6.2342 2.9255 -6.0718 -5.6036 6.3535 -25.9272 -5.3044 -7.7313 1.1883 -2.0502 -5.5860 -7.6343 1.1231 -2.6184 -5.1527 -20.8520 -4.8008 -5.7150 -5.2241 -6.0789 -3.5664 -5.5848 8.6254 4.5776 -6.5327 -4.8690 -4.9976 -6.6948 0.8833 -2.4443 15.4541 9.7248 -6.6639 -7.2929 -3.6759 -8.4107 10.2932 5.5856 -7.5184 -5.8723 -7.4694 -9.5713 -1.2989 -4.2178 9.8900 6.6699 -5.7980 -0.3605 9.7428 4.9237
-5.7387 -4.9663 -4.4252 -5.1386 -4.1112 -6.3186 11.5204 5.1050 9.6158 6.2537 -8.5141 -8.4771 -4.8047 -9.1157 6.2539 2.7573 -5.7507 -5.3459 6.3221 -26.1241 -5.0608 -7.3762 1.3561 -1.9218 -5.6525 -7.7022 1.1944 -2.5456 -5.0838 -21.2623 -5.1961 -5.8128 -5.0508 -5.6840 -3.3638 -5.3316 8.5971 4.5599 -6.5994 -4.4385 -4.8942 -6.4613 0.9901 -2.3694 15.3507 9.5034 -6.8860 -7.3455 -3.6489 -8.1579 10.2721 5.3992 -7.6986 -6.1234 -7.5658 -9.8431 -1.3920 -4.5130 9.9181 6.3223 -6.2604 -0.2539 9.5339 4.5957
-5.9396 -4.9206 -4.3611 -4.7685 -3.8880 -6.1774 11.5507 5.0357 9.5644 5.8090 -8.6806 -8.9441 -4.6469 -9.8394 6.3306 2.6214 -5.4493 -5.1213 6.2730 -26.3830 -4.8213 -7.0923 1.5195 -1.8609 -5.6816 -7.8602 1.3162 -2.5243 -5.0249 -21.7242 -5.5183 -5.9302 -4.8863 -5.3148 -3.1601 -5.1425 8.5896 4.5219 -6.6646 -4.0802 -4.7670 -6.2874 1.1130 -2.3489 15.2925 9.2960 -7.2126 -7.3752 -3.6173 -7.9517 10.3091 5.2276 -7.8131 -6.3902 -7.6631 -10.1500 -1.3647 -4.7755 9.9965 6.0033 -6.8297 -0.1488 9.3555 4.2825
-6.0679 -4.8974 -4.3195 -4.4631 -3.6478 -6.1313 11.6089 4.9518 9.5086 5.4404 -8.7921 -9.3650 -4.4147 -10.4851 6.4511 2.5294 -5.1876 -4.9487 6.2014 -26.7507 -4.5977 -6.9034 1.6701 -1.8718 -5.6826 -8.0842 1.4762 -2.5653 -4.9538 -22.1868 -5.7492 -6.0732 -4.7350 -5.0051 -2.9686 -5.0328 8.6012 4.4659 -6.7067 -3.8227 -4.6202 -6.1883 1.2441 -2.3825 15.2671 9.1243 -7.5841 -7.3920 -3.5750 -7.7918 10.3901 5.0823 -7.8504 -6.6559 -7.7571 -10.4660 -1.2098 -4.9850 10.0932 5.7508 -7.4037 -0.0579 9.2171 4.0129
-6.1024 -4.8834 -4.2992 -4.2408 -3.4037 -6.1728 11.6846 4.8540 9.4280 5.1495 -8.8398 -9.7039 -4.1536 -10.9927 6.5961 2.4754 -4.9795 -4.8339 6.1112 -27.2398 -4.3965 -6.8116 1.8095 -1.9466 -5.6584 -8.3362 1.6550 -2.6632 -4.8661 -22.6009 -5.8642 -6.2481 -4.6000 -4.7753 -2.7915 -5.0016 8.6320 4.3945 -6.7067 -3.6753 -4.4602 -6.1612 1.3787 -2.4632 15.2585 8.9911 -7.9152 -7.3919 -3.5099 -7.6834 10.4993 4.9619 -7.8250 -6.9081 -7.8359 -10.7509 -0.9345 -5.1337 10.1760 5.5698 -7.8722 0.0151 9.1158 3.7767
-6.0683 -4.8806 -4.3032 -4.1106 -3.1644 -6.2809 11.7716 4.7440 9.3283 4.8950 -8.8347 -9.9573 -3.8808 -11.2819 6.7474 2.4406 -4.8354 -4.7709 6.0171 -27.8098 -4.2219 -6.8003 1.9467 -2.0663 -5.6130 -8.5774 1.8398 -2.8003 -4.7794 -22.9576 -5.8449 -6.4617 -4.4882 -4.6335 -2.6234 -5.0346 8.6866 4.3133 -6.6673 -3.6332 -4.2982 -6.1929 1.5195 -2.5801 15.2610 8.8850 -8.1167 -7.3717 -3.4125 -7.6463 10.6274 4.8555 -7.7744 -7.1392 -7.8881 -10.9628 -0.5660 -5.2255 10.2332 5.4367 -8.1611 0.0765 9.0456 3.5442
-6.0251 -4.9032 -4.3404 -4.0776 -2.9377 -6.4301 11.8702 4.6302 9.2438 4.6491 -8.8090 -10.1437 -3.5886 -11.2824 6.8911 2.4084 -4.7645 -4.7480 5.9418 -28.3865 -4.0804 -6.8443 2.0914 -2.2060 -5.5582 -8.7809 2.0304 -2.9544 -4.7241 -23.2634 -5.6975 -6.7152 -4.4132 -4.5815 -2.4590 -5.1112 8.7725 4.2339 -6.6186 -3.6825 -4.1516 -6.2693 1.6738 -2.7186 15.2847 8.7968 -8.1434 -7.3476 -3.2861 -7.7102 10.7729 4.7553 -7.7455 -7.3407 -7.9142 -11.0808 -0.1567 -5.2710 10.2776 5.3263 -8.2513 0.1382 9.0072 3.3052
-6.0324 -4.9729 -4.4209 -4.1402 -2.7329 -6.5979 11.9832 4.5263 9.2126 4.4286 -8.8072 -10.2822 -3.2710 -10.9418 7.0177 2.3762 -4.7726 -4.7516 5.9088 -28.9126 -3.9802 -6.9175 2.2469 -2.3415 -5.5061 -8.9386 2.2322 -3.1069 -4.7300 -23.5017 -5.4526 -6.9955 -4.3911 -4.6174 -2.2953 -5.2091 8.8951 4.1728 -6.6024 -3.8018 -4.0377 -6.3769 1.8479 -2.8620 15.3451 8.7281 -8.0300 -7.3550 -3.1464 -7.9023 10.9369 4.6652 -7.7761 -7.5002 -7.9290 -11.1175 0.2257 -5.2790 10.3338 5.2329 -8.1674 0.2107 9.0084 3.0809
-6.1133 -5.1073 -4.5453 -4.2810 -2.5589 -6.7649 12.1094 4.4453 9.2408 4.2687 -8.8647 -10.3806 -2.9468 -10.2398 7.1224 2.3522 -4.8556 -4.7668 5.9329 -29.3817 -3.9242 -6.9954 2.4087 -2.4536 -5.4588 -9.0563 2.4457 -3.2431 -4.8135 -23.6421 -5.1466 -7.2703 -4.4291 -4.7309 -2.1293 -5.3053 9.0513 4.1446 -6.6487 -3.9640 -3.9643 -6.4992 2.0420 -2.9932 15.4473 8.6826 -7.8686 -7.4263 -3.0128 -8.2348 11.1162 4.5960 -7.8794 -7.6007 -7.9531 -11.1046 0.5229 -5.2507 10.4174 5.1624 -7.9537 0.3014 9.0516 2.8948
-6.2427 -5.3087 -4.6997 -4.4664 -2.4191 -6.9113 12.2408 4.3928 9.2920 4.1784 -8.9914 -10.4368 -2.6686 -9.2376 7.2046 2.3440 -4.9962 -4.7750 6.0161 -29.8303 -3.9044 -7.0538 2.5710 -2.5284 -5.4137 -9.1435 2.6606 -3.3486 -4.9727 -23.6849 -4.8142 -7.4961 -4.5201 -4.8995 -1.9557 -5.3766 9.2292 4.1566 -6.7644 -4.1436 -3.9270 -6.6138 2.2491 -3.0975 15.5772 8.6544 -7.7460 -7.5639 -2.8982 -8.6946 11.2994 4.5542 -8.0434 -7.6227 -8.0026 -11.0669 0.7071 -5.1812 10.5220 5.1126 -7.6527 0.4135 9.1262 2.7420
-6.3633 -5.5608 -4.8623 -4.6564 -2.3101 -7.0157 12.3666 4.3675 9.3125 4.1342 -9.1761 -10.4452 -2.5120 -8.1210 7.2640 2.3498 -5.1669 -4.7562 6.1493 -30.3032 -3.9050 -7.0707 2.7320 -2.5553 -5.3745 -9.2046 2.8564 -3.4092 -5.1883 -23.6802 -4.5002 -7.6427 -4.6462 -5.0901 -1.7701 -5.4023 9.4137 4.2074 -6.9393 -4.3250 -3.9167 -6.6979 2.4580 -3.1635 15.7097 8.6288 -7.7009 -7.7328 -2.8084 -9.2356 11.4682 4.5369 -8.2448 -7.5491 -8.0835 -11.0135 0.7803 -5.0722 10.6220 5.0685 -7.2929 0.5467 9.2147 2.5984
-6.4214 -5.8304 -5.0145 -4.8181 -2.2239 -7.0586 12.4777 4.3650 9.2652 4.1047 -9.4039 -10.3965 -2.5423 -7.1513 7.2940 2.3603 -5.3354 -4.6940 6.3205 -30.8205 -3.9079 -7.0298 2.8966 -2.5258 -5.3530 -9.2369 3.0078 -3.4148 -5.4273 -23.6950 -4.2688 -7.7149 -4.7854 -5.2661 -1.5728 -5.3695 9.5932 4.2907 -7.1545 -4.5018 -3.9274 -6.7350 2.6586 -3.1839 15.8226 8.5940 -7.7327 -7.8772 -2.7439 -9.7821 11.6015 4.5357 -8.4673 -7.3725 -8.1901 -10.9485 0.7519 -4.9452 10.6828 5.0150 -6.8921 0.6989 9.3066 2.4533
-6.4037 -6.0762 -5.1479 -4.9312 -2.1494 -7.0272 12.5686 4.3820 9.1430 4.0709 -9.6650 -10.2799 -2.7767 -6.5323 7.2794 2.3665 -5.4700 -4.5790 6.5190 -31.3642 -3.8967 -6.9242 3.0718 -2.4357 -5.3582 -9.2353 3.0929 -3.3635 -5.6477 -23.7647 -4.1898 -7.7536 -4.9156 -5.3936 -1.3684 -5.2746 9.7630 4.3993 -7.3881 -4.6696 -3.9561 -6.7172 2.8454 -3.1547 15.9041 8.5481 -7.8371 -7.9484 -2.7017 -10.2470 11.6817 4.5427 -8.7083 -7.1020 -8.3080 -10.8801 0.6224 -4.8386 10.6739 4.9483 -6.4759 0.8688 9.4030 2.3189
-6.3484 -6.2658 -5.2613 -4.9852 -2.0767 -6.9173 12.6361 4.4149 8.9621 4.0271 -9.9525 -10.0951 -3.1763 -6.3178 7.2042 2.3631 -5.5443 -4.4104 6.7358 -31.8902 -3.8582 -6.7568 3.2617 -2.2869 -5.3893 -9.1969 3.1005 -3.2638 -5.8145 -23.8885 -4.3115 -7.8096 -5.0164 -5.4457 -1.1632 -5.1227 9.9218 4.5263 -7.6182 -4.8210 -3.9977 -6.6429 3.0163 -3.0768 15.9516 8.4977 -8.0287 -7.9270 -2.6752 -10.5569 11.7009 4.5531 -8.9744 -6.7676 -8.4230 -10.8174 0.3886 -4.7888 10.5790 4.8758 -6.0979 1.0567 9.5101 2.2139
-6.3239 -6.3899 -5.3545 -4.9756 -1.9990 -6.7356 12.6784 4.4573 8.7556 3.9772 -10.2561 -9.8625 -3.6709 -6.4322 7.0637 2.3451 -5.5434 -4.1966 6.9611 -32.3504 -3.7858 -6.5388 3.4629 -2.0892 -5.4392 -9.1223 3.0345 -3.1339 -5.9160 -24.0700 -4.6402 -7.9143 -5.0734 -5.4079 -0.9629 -4.9259 10.0684 4.6633 -7.8314 -4.9508 -4.0418 -6.5146 3.1694 -2.9580 15.9688 8.4505 -8.3326 -7.8278 -2.6577 -10.6741 11.6623 4.5624 -9.2715 -6.4160 -8.5320 -10.7621 0.0603 -4.8124 10.4028 4.8086 -5.8399 1.2606 9.6308 2.1497
